STRUCTURE,STRUCTURE_ID,STRUCTURE_NAME,ACTION,REF_AREA,Reference area,FREQ,Frequency of observation,MEASURE,Measure,UNIT_MEASURE,Unit of measure,MATERIAL,Materials,TIME_PERIOD,Time period,OBS_VALUE,Observation value,OBS_STATUS,Observation status,UNIT_MULT,Unit multiplier,DECIMALS,Decimals
DATAFLOW,OECD.ENV.EPI:DSD_WSTREAMS@DF_WSTREAMS(1.0),"Waste - Selected waste streams: generation, recovery and recycling",I,SWE,Sweden,A,Annual,GEN,Waste generated,T,Tonnes,FERROUS,Ferrous metals,2022,,2013.25,,A,Normal value,3,Thousands,2,Two
DATAFLOW,OECD.ENV.EPI:DSD_WSTREAMS@DF_WSTREAMS(1.0),"Waste - Selected waste streams: generation, recovery and recycling",I,SWE,Sweden,A,Annual,GEN,Waste generated,T,Tonnes,PAPER,"Paper, paperboard and paper products",2022,,1596.93,,A,Normal value,3,Thousands,2,Two
DATAFLOW,OECD.ENV.EPI:DSD_WSTREAMS@DF_WSTREAMS(1.0),"Waste - Selected waste streams: generation, recovery and recycling",I,SWE,Sweden,A,Annual,GEN,Waste generated,T,Tonnes,PACK,Total packaging,2022,,1378.593,,A,Normal value,3,Thousands,2,Two
DATAFLOW,OECD.ENV.EPI:DSD_WSTREAMS@DF_WSTREAMS(1.0),"Waste - Selected waste streams: generation, recovery and recycling",I,SWE,Sweden,A,Annual,GEN,Waste generated,T,Tonnes,PACK_MET,Packaging - metals,2022,,70.184,,A,Normal value,3,Thousands,2,Two
DATAFLOW,OECD.ENV.EPI:DSD_WSTREAMS@DF_WSTREAMS(1.0),"Waste - Selected waste streams: generation, recovery and recycling",I,SWE,Sweden,A,Annual,GEN,Waste generated,T,Tonnes,PACK_PAPER,Packaging - paper and paperboard,2022,,662.387,,A,Normal value,3,Thousands,2,Two
DATAFLOW,OECD.ENV.EPI:DSD_WSTREAMS@DF_WSTREAMS(1.0),"Waste - Selected waste streams: generation, recovery and recycling",I,SWE,Sweden,A,Annual,GEN,Waste generated,T,Tonnes,PLASTIC,Plastics,2022,,473.264,,A,Normal value,3,Thousands,2,Two
DATAFLOW,OECD.ENV.EPI:DSD_WSTREAMS@DF_WSTREAMS(1.0),"Waste - Selected waste streams: generation, recovery and recycling",I,SWE,Sweden,A,Annual,GEN,Waste generated,T,Tonnes,METAL,All metals,2022,,866.387,,A,Normal value,3,Thousands,2,Two
DATAFLOW,OECD.ENV.EPI:DSD_WSTREAMS@DF_WSTREAMS(1.0),"Waste - Selected waste streams: generation, recovery and recycling",I,SWE,Sweden,A,Annual,GEN,Waste generated,T,Tonnes,PACK_GLASS,Packaging - glass,2022,,254.39,,A,Normal value,3,Thousands,2,Two
DATAFLOW,OECD.ENV.EPI:DSD_WSTREAMS@DF_WSTREAMS(1.0),"Waste - Selected waste streams: generation, recovery and recycling",I,TUR,Türkiye,A,Annual,GEN,Waste generated,T,Tonnes,OTHER,Other non-ferrous metals,2022,,185.01,,A,Normal value,3,Thousands,2,Two
DATAFLOW,OECD.ENV.EPI:DSD_WSTREAMS@DF_WSTREAMS(1.0),"Waste - Selected waste streams: generation, recovery and recycling",I,TUR,Türkiye,A,Annual,GEN,Waste generated,T,Tonnes,MASONRY,Masonry materials,2022,,34.003,,A,Normal value,3,Thousands,2,Two
DATAFLOW,OECD.ENV.EPI:DSD_WSTREAMS@DF_WSTREAMS(1.0),"Waste - Selected waste streams: generation, recovery and recycling",I,TUR,Türkiye,A,Annual,GEN,Waste generated,T,Tonnes,GLASS,Glass,2022,,275.545,,A,Normal value,3,Thousands,2,Two
DATAFLOW,OECD.ENV.EPI:DSD_WSTREAMS@DF_WSTREAMS(1.0),"Waste - Selected waste streams: generation, recovery and recycling",I,TUR,Türkiye,A,Annual,GEN,Waste generated,T,Tonnes,PLASTIC,Plastics,2022,,600.041,,A,Normal value,3,Thousands,2,Two
DATAFLOW,OECD.ENV.EPI:DSD_WSTREAMS@DF_WSTREAMS(1.0),"Waste - Selected waste streams: generation, recovery and recycling",I,TUR,Türkiye,A,Annual,GEN,Waste generated,T,Tonnes,PAPER,"Paper, paperboard and paper products",2022,,1350.229,,A,Normal value,3,Thousands,2,Two
DATAFLOW,OECD.ENV.EPI:DSD_WSTREAMS@DF_WSTREAMS(1.0),"Waste - Selected waste streams: generation, recovery and recycling",I,TUR,Türkiye,A,Annual,GEN,Waste generated,T,Tonnes,FERROUS,Ferrous metals,2022,,2177.278,,A,Normal value,3,Thousands,2,Two
DATAFLOW,OECD.ENV.EPI:DSD_WSTREAMS@DF_WSTREAMS(1.0),"Waste - Selected waste streams: generation, recovery and recycling",I,TUR,Türkiye,A,Annual,GEN,Waste generated,T,Tonnes,METAL,All metals,2022,,792.691,,A,Normal value,3,Thousands,2,Two
DATAFLOW,OECD.ENV.EPI:DSD_WSTREAMS@DF_WSTREAMS(1.0),"Waste - Selected waste streams: generation, recovery and recycling",I,EU27_2020,European Union (27 countries from 01/02/2020),A,Annual,GEN,Waste generated,T,Tonnes,PACK_PLASTIC,Packaging - plastic,2022,,16162.59,,A,Normal value,3,Thousands,2,Two
DATAFLOW,OECD.ENV.EPI:DSD_WSTREAMS@DF_WSTREAMS(1.0),"Waste - Selected waste streams: generation, recovery and recycling",I,EU27_2020,European Union (27 countries from 01/02/2020),A,Annual,GEN,Waste generated,T,Tonnes,FERROUS,Ferrous metals,2022,,75500,,A,Normal value,3,Thousands,2,Two
DATAFLOW,OECD.ENV.EPI:DSD_WSTREAMS@DF_WSTREAMS(1.0),"Waste - Selected waste streams: generation, recovery and recycling",I,EU27_2020,European Union (27 countries from 01/02/2020),A,Annual,GEN,Waste generated,T,Tonnes,METAL,All metals,2022,,9930,,A,Normal value,3,Thousands,2,Two
DATAFLOW,OECD.ENV.EPI:DSD_WSTREAMS@DF_WSTREAMS(1.0),"Waste - Selected waste streams: generation, recovery and recycling",I,EU27_2020,European Union (27 countries from 01/02/2020),A,Annual,GEN,Waste generated,T,Tonnes,MASONRY,Masonry materials,2022,,324230,,A,Normal value,3,Thousands,2,Two
DATAFLOW,OECD.ENV.EPI:DSD_WSTREAMS@DF_WSTREAMS(1.0),"Waste - Selected waste streams: generation, recovery and recycling",I,EU27_2020,European Union (27 countries from 01/02/2020),A,Annual,GEN,Waste generated,T,Tonnes,PAPER,"Paper, paperboard and paper products",2022,,44050,,A,Normal value,3,Thousands,2,Two
DATAFLOW,OECD.ENV.EPI:DSD_WSTREAMS@DF_WSTREAMS(1.0),"Waste - Selected waste streams: generation, recovery and recycling",I,EU27_2020,European Union (27 countries from 01/02/2020),A,Annual,GEN,Waste generated,T,Tonnes,GLASS,Glass,2022,,18230,,A,Normal value,3,Thousands,2,Two
DATAFLOW,OECD.ENV.EPI:DSD_WSTREAMS@DF_WSTREAMS(1.0),"Waste - Selected waste streams: generation, recovery and recycling",I,EU27_2020,European Union (27 countries from 01/02/2020),A,Annual,GEN,Waste generated,T,Tonnes,PACK_MET,Packaging - metals,2022,,4091.866,,A,Normal value,3,Thousands,2,Two
DATAFLOW,OECD.ENV.EPI:DSD_WSTREAMS@DF_WSTREAMS(1.0),"Waste - Selected waste streams: generation, recovery and recycling",I,EU27_2020,European Union (27 countries from 01/02/2020),A,Annual,GEN,Waste generated,T,Tonnes,PACK_GLASS,Packaging - glass,2022,,15703.07,,A,Normal value,3,Thousands,2,Two
DATAFLOW,OECD.ENV.EPI:DSD_WSTREAMS@DF_WSTREAMS(1.0),"Waste - Selected waste streams: generation, recovery and recycling",I,EU27_2020,European Union (27 countries from 01/02/2020),A,Annual,GEN,Waste generated,T,Tonnes,OTHER,Other non-ferrous metals,2022,,8840,,A,Normal value,3,Thousands,2,Two
DATAFLOW,OECD.ENV.EPI:DSD_WSTREAMS@DF_WSTREAMS(1.0),"Waste - Selected waste streams: generation, recovery and recycling",I,EU27_2020,European Union (27 countries from 01/02/2020),A,Annual,GEN,Waste generated,T,Tonnes,PACK,Total packaging,2022,,83495.75,,A,Normal value,3,Thousands,2,Two
DATAFLOW,OECD.ENV.EPI:DSD_WSTREAMS@DF_WSTREAMS(1.0),"Waste - Selected waste streams: generation, recovery and recycling",I,EU27_2020,European Union (27 countries from 01/02/2020),A,Annual,GEN,Waste generated,T,Tonnes,PACK_PAPER,Packaging - paper and paperboard,2022,,34008.61,,A,Normal value,3,Thousands,2,Two
DATAFLOW,OECD.ENV.EPI:DSD_WSTREAMS@DF_WSTREAMS(1.0),"Waste - Selected waste streams: generation, recovery and recycling",I,EU27_2020,European Union (27 countries from 01/02/2020),A,Annual,GEN,Waste generated,T,Tonnes,PLASTIC,Plastics,2022,,20290,,A,Normal value,3,Thousands,2,Two
DATAFLOW,OECD.ENV.EPI:DSD_WSTREAMS@DF_WSTREAMS(1.0),"Waste - Selected waste streams: generation, recovery and recycling",I,ALB,Albania,A,Annual,GEN,Waste generated,T,Tonnes,OTHER,Other non-ferrous metals,2022,,110.619,,A,Normal value,3,Thousands,2,Two
DATAFLOW,OECD.ENV.EPI:DSD_WSTREAMS@DF_WSTREAMS(1.0),"Waste - Selected waste streams: generation, recovery and recycling",I,ALB,Albania,A,Annual,GEN,Waste generated,T,Tonnes,PAPER,"Paper, paperboard and paper products",2022,,6.393,,A,Normal value,3,Thousands,2,Two
DATAFLOW,OECD.ENV.EPI:DSD_WSTREAMS@DF_WSTREAMS(1.0),"Waste - Selected waste streams: generation, recovery and recycling",I,ALB,Albania,A,Annual,GEN,Waste generated,T,Tonnes,METAL,All metals,2022,,11.058,,A,Normal value,3,Thousands,2,Two
DATAFLOW,OECD.ENV.EPI:DSD_WSTREAMS@DF_WSTREAMS(1.0),"Waste - Selected waste streams: generation, recovery and recycling",I,ALB,Albania,A,Annual,GEN,Waste generated,T,Tonnes,FERROUS,Ferrous metals,2022,,3.359,,A,Normal value,3,Thousands,2,Two
DATAFLOW,OECD.ENV.EPI:DSD_WSTREAMS@DF_WSTREAMS(1.0),"Waste - Selected waste streams: generation, recovery and recycling",I,ALB,Albania,A,Annual,GEN,Waste generated,T,Tonnes,PLASTIC,Plastics,2022,,34.034,,A,Normal value,3,Thousands,2,Two
DATAFLOW,OECD.ENV.EPI:DSD_WSTREAMS@DF_WSTREAMS(1.0),"Waste - Selected waste streams: generation, recovery and recycling",I,ALB,Albania,A,Annual,GEN,Waste generated,T,Tonnes,MASONRY,Masonry materials,2022,,25.668,,A,Normal value,3,Thousands,2,Two
DATAFLOW,OECD.ENV.EPI:DSD_WSTREAMS@DF_WSTREAMS(1.0),"Waste - Selected waste streams: generation, recovery and recycling",I,ALB,Albania,A,Annual,GEN,Waste generated,T,Tonnes,GLASS,Glass,2022,,1.448,,A,Normal value,3,Thousands,2,Two
DATAFLOW,OECD.ENV.EPI:DSD_WSTREAMS@DF_WSTREAMS(1.0),"Waste - Selected waste streams: generation, recovery and recycling",I,BIH,Bosnia and Herzegovina,A,Annual,GEN,Waste generated,T,Tonnes,MASONRY,Masonry materials,2022,,74.211,,A,Normal value,3,Thousands,2,Two
DATAFLOW,OECD.ENV.EPI:DSD_WSTREAMS@DF_WSTREAMS(1.0),"Waste - Selected waste streams: generation, recovery and recycling",I,BIH,Bosnia and Herzegovina,A,Annual,GEN,Waste generated,T,Tonnes,OTHER,Other non-ferrous metals,2022,,15.077,,A,Normal value,3,Thousands,2,Two
DATAFLOW,OECD.ENV.EPI:DSD_WSTREAMS@DF_WSTREAMS(1.0),"Waste - Selected waste streams: generation, recovery and recycling",I,BIH,Bosnia and Herzegovina,A,Annual,GEN,Waste generated,T,Tonnes,METAL,All metals,2022,,8.267,,A,Normal value,3,Thousands,2,Two
DATAFLOW,OECD.ENV.EPI:DSD_WSTREAMS@DF_WSTREAMS(1.0),"Waste - Selected waste streams: generation, recovery and recycling",I,BIH,Bosnia and Herzegovina,A,Annual,GEN,Waste generated,T,Tonnes,PLASTIC,Plastics,2022,,8.272,,A,Normal value,3,Thousands,2,Two
DATAFLOW,OECD.ENV.EPI:DSD_WSTREAMS@DF_WSTREAMS(1.0),"Waste - Selected waste streams: generation, recovery and recycling",I,BIH,Bosnia and Herzegovina,A,Annual,GEN,Waste generated,T,Tonnes,PAPER,"Paper, paperboard and paper products",2022,,28.689,,A,Normal value,3,Thousands,2,Two
DATAFLOW,OECD.ENV.EPI:DSD_WSTREAMS@DF_WSTREAMS(1.0),"Waste - Selected waste streams: generation, recovery and recycling",I,BIH,Bosnia and Herzegovina,A,Annual,GEN,Waste generated,T,Tonnes,FERROUS,Ferrous metals,2022,,79.872,,A,Normal value,3,Thousands,2,Two
DATAFLOW,OECD.ENV.EPI:DSD_WSTREAMS@DF_WSTREAMS(1.0),"Waste - Selected waste streams: generation, recovery and recycling",I,BIH,Bosnia and Herzegovina,A,Annual,GEN,Waste generated,T,Tonnes,GLASS,Glass,2022,,5.359,,A,Normal value,3,Thousands,2,Two
DATAFLOW,OECD.ENV.EPI:DSD_WSTREAMS@DF_WSTREAMS(1.0),"Waste - Selected waste streams: generation, recovery and recycling",I,BGR,Bulgaria,A,Annual,GEN,Waste generated,T,Tonnes,PACK,Total packaging,2022,,523.187,,A,Normal value,3,Thousands,2,Two
DATAFLOW,OECD.ENV.EPI:DSD_WSTREAMS@DF_WSTREAMS(1.0),"Waste - Selected waste streams: generation, recovery and recycling",I,BGR,Bulgaria,A,Annual,GEN,Waste generated,T,Tonnes,PACK_GLASS,Packaging - glass,2022,,103.875,,A,Normal value,3,Thousands,2,Two
DATAFLOW,OECD.ENV.EPI:DSD_WSTREAMS@DF_WSTREAMS(1.0),"Waste - Selected waste streams: generation, recovery and recycling",I,BGR,Bulgaria,A,Annual,GEN,Waste generated,T,Tonnes,OTHER,Other non-ferrous metals,2022,,277.776,,A,Normal value,3,Thousands,2,Two
DATAFLOW,OECD.ENV.EPI:DSD_WSTREAMS@DF_WSTREAMS(1.0),"Waste - Selected waste streams: generation, recovery and recycling",I,BGR,Bulgaria,A,Annual,GEN,Waste generated,T,Tonnes,GLASS,Glass,2022,,469.876,,A,Normal value,3,Thousands,2,Two
DATAFLOW,OECD.ENV.EPI:DSD_WSTREAMS@DF_WSTREAMS(1.0),"Waste - Selected waste streams: generation, recovery and recycling",I,BGR,Bulgaria,A,Annual,GEN,Waste generated,T,Tonnes,PAPER,"Paper, paperboard and paper products",2022,,712.349,,A,Normal value,3,Thousands,2,Two
DATAFLOW,OECD.ENV.EPI:DSD_WSTREAMS@DF_WSTREAMS(1.0),"Waste - Selected waste streams: generation, recovery and recycling",I,BGR,Bulgaria,A,Annual,GEN,Waste generated,T,Tonnes,METAL,All metals,2022,,204.029,,A,Normal value,3,Thousands,2,Two
DATAFLOW,OECD.ENV.EPI:DSD_WSTREAMS@DF_WSTREAMS(1.0),"Waste - Selected waste streams: generation, recovery and recycling",I,BGR,Bulgaria,A,Annual,GEN,Waste generated,T,Tonnes,PLASTIC,Plastics,2022,,336.836,,A,Normal value,3,Thousands,2,Two
DATAFLOW,OECD.ENV.EPI:DSD_WSTREAMS@DF_WSTREAMS(1.0),"Waste - Selected waste streams: generation, recovery and recycling",I,BGR,Bulgaria,A,Annual,GEN,Waste generated,T,Tonnes,MASONRY,Masonry materials,2022,,559.25,,A,Normal value,3,Thousands,2,Two
DATAFLOW,OECD.ENV.EPI:DSD_WSTREAMS@DF_WSTREAMS(1.0),"Waste - Selected waste streams: generation, recovery and recycling",I,BGR,Bulgaria,A,Annual,GEN,Waste generated,T,Tonnes,FERROUS,Ferrous metals,2022,,975.446,,A,Normal value,3,Thousands,2,Two
DATAFLOW,OECD.ENV.EPI:DSD_WSTREAMS@DF_WSTREAMS(1.0),"Waste - Selected waste streams: generation, recovery and recycling",I,BGR,Bulgaria,A,Annual,GEN,Waste generated,T,Tonnes,PACK_MET,Packaging - metals,2022,,29.313,,A,Normal value,3,Thousands,2,Two
DATAFLOW,OECD.ENV.EPI:DSD_WSTREAMS@DF_WSTREAMS(1.0),"Waste - Selected waste streams: generation, recovery and recycling",I,BGR,Bulgaria,A,Annual,GEN,Waste generated,T,Tonnes,PACK_PLASTIC,Packaging - plastic,2022,,148.367,,A,Normal value,3,Thousands,2,Two
DATAFLOW,OECD.ENV.EPI:DSD_WSTREAMS@DF_WSTREAMS(1.0),"Waste - Selected waste streams: generation, recovery and recycling",I,BGR,Bulgaria,A,Annual,GEN,Waste generated,T,Tonnes,PACK_PAPER,Packaging - paper and paperboard,2022,,133.242,,A,Normal value,3,Thousands,2,Two
DATAFLOW,OECD.ENV.EPI:DSD_WSTREAMS@DF_WSTREAMS(1.0),"Waste - Selected waste streams: generation, recovery and recycling",I,HRV,Croatia,A,Annual,GEN,Waste generated,T,Tonnes,PLASTIC,Plastics,2022,,182.468,,A,Normal value,3,Thousands,2,Two
DATAFLOW,OECD.ENV.EPI:DSD_WSTREAMS@DF_WSTREAMS(1.0),"Waste - Selected waste streams: generation, recovery and recycling",I,HRV,Croatia,A,Annual,GEN,Waste generated,T,Tonnes,GLASS,Glass,2022,,136.866,,A,Normal value,3,Thousands,2,Two
DATAFLOW,OECD.ENV.EPI:DSD_WSTREAMS@DF_WSTREAMS(1.0),"Waste - Selected waste streams: generation, recovery and recycling",I,HRV,Croatia,A,Annual,GEN,Waste generated,T,Tonnes,PAPER,"Paper, paperboard and paper products",2022,,474.993,,A,Normal value,3,Thousands,2,Two
DATAFLOW,OECD.ENV.EPI:DSD_WSTREAMS@DF_WSTREAMS(1.0),"Waste - Selected waste streams: generation, recovery and recycling",I,HRV,Croatia,A,Annual,GEN,Waste generated,T,Tonnes,MASONRY,Masonry materials,2022,,591.031,,A,Normal value,3,Thousands,2,Two
DATAFLOW,OECD.ENV.EPI:DSD_WSTREAMS@DF_WSTREAMS(1.0),"Waste - Selected waste streams: generation, recovery and recycling",I,HRV,Croatia,A,Annual,GEN,Waste generated,T,Tonnes,OTHER,Other non-ferrous metals,2022,,49.81,,A,Normal value,3,Thousands,2,Two
DATAFLOW,OECD.ENV.EPI:DSD_WSTREAMS@DF_WSTREAMS(1.0),"Waste - Selected waste streams: generation, recovery and recycling",I,HRV,Croatia,A,Annual,GEN,Waste generated,T,Tonnes,FERROUS,Ferrous metals,2022,,1010.508,,A,Normal value,3,Thousands,2,Two
DATAFLOW,OECD.ENV.EPI:DSD_WSTREAMS@DF_WSTREAMS(1.0),"Waste - Selected waste streams: generation, recovery and recycling",I,HRV,Croatia,A,Annual,GEN,Waste generated,T,Tonnes,METAL,All metals,2022,,64.95,,A,Normal value,3,Thousands,2,Two
DATAFLOW,OECD.ENV.EPI:DSD_WSTREAMS@DF_WSTREAMS(1.0),"Waste - Selected waste streams: generation, recovery and recycling",I,HRV,Croatia,A,Annual,GEN,Waste generated,T,Tonnes,PACK_MET,Packaging - metals,2022,,18.434,,A,Normal value,3,Thousands,2,Two
DATAFLOW,OECD.ENV.EPI:DSD_WSTREAMS@DF_WSTREAMS(1.0),"Waste - Selected waste streams: generation, recovery and recycling",I,HRV,Croatia,A,Annual,GEN,Waste generated,T,Tonnes,PACK,Total packaging,2022,,316.899,,A,Normal value,3,Thousands,2,Two
DATAFLOW,OECD.ENV.EPI:DSD_WSTREAMS@DF_WSTREAMS(1.0),"Waste - Selected waste streams: generation, recovery and recycling",I,HRV,Croatia,A,Annual,GEN,Waste generated,T,Tonnes,PACK_PLASTIC,Packaging - plastic,2022,,74.279,,A,Normal value,3,Thousands,2,Two
DATAFLOW,OECD.ENV.EPI:DSD_WSTREAMS@DF_WSTREAMS(1.0),"Waste - Selected waste streams: generation, recovery and recycling",I,HRV,Croatia,A,Annual,GEN,Waste generated,T,Tonnes,PACK_GLASS,Packaging - glass,2022,,81.248,,A,Normal value,3,Thousands,2,Two
DATAFLOW,OECD.ENV.EPI:DSD_WSTREAMS@DF_WSTREAMS(1.0),"Waste - Selected waste streams: generation, recovery and recycling",I,HRV,Croatia,A,Annual,GEN,Waste generated,T,Tonnes,PACK_PAPER,Packaging - paper and paperboard,2022,,114.178,,A,Normal value,3,Thousands,2,Two
DATAFLOW,OECD.ENV.EPI:DSD_WSTREAMS@DF_WSTREAMS(1.0),"Waste - Selected waste streams: generation, recovery and recycling",I,CYP,Cyprus,A,Annual,GEN,Waste generated,T,Tonnes,PAPER,"Paper, paperboard and paper products",2022,,60.778,,A,Normal value,3,Thousands,2,Two
DATAFLOW,OECD.ENV.EPI:DSD_WSTREAMS@DF_WSTREAMS(1.0),"Waste - Selected waste streams: generation, recovery and recycling",I,CYP,Cyprus,A,Annual,GEN,Waste generated,T,Tonnes,OTHER,Other non-ferrous metals,2022,,3.584,,A,Normal value,3,Thousands,2,Two
DATAFLOW,OECD.ENV.EPI:DSD_WSTREAMS@DF_WSTREAMS(1.0),"Waste - Selected waste streams: generation, recovery and recycling",I,CYP,Cyprus,A,Annual,GEN,Waste generated,T,Tonnes,MASONRY,Masonry materials,2022,,341.061,,A,Normal value,3,Thousands,2,Two
DATAFLOW,OECD.ENV.EPI:DSD_WSTREAMS@DF_WSTREAMS(1.0),"Waste - Selected waste streams: generation, recovery and recycling",I,CYP,Cyprus,A,Annual,GEN,Waste generated,T,Tonnes,METAL,All metals,2022,,1.656,,A,Normal value,3,Thousands,2,Two
DATAFLOW,OECD.ENV.EPI:DSD_WSTREAMS@DF_WSTREAMS(1.0),"Waste - Selected waste streams: generation, recovery and recycling",I,CYP,Cyprus,A,Annual,GEN,Waste generated,T,Tonnes,GLASS,Glass,2022,,19.548,,A,Normal value,3,Thousands,2,Two
DATAFLOW,OECD.ENV.EPI:DSD_WSTREAMS@DF_WSTREAMS(1.0),"Waste - Selected waste streams: generation, recovery and recycling",I,CYP,Cyprus,A,Annual,GEN,Waste generated,T,Tonnes,FERROUS,Ferrous metals,2022,,18.831,,A,Normal value,3,Thousands,2,Two
DATAFLOW,OECD.ENV.EPI:DSD_WSTREAMS@DF_WSTREAMS(1.0),"Waste - Selected waste streams: generation, recovery and recycling",I,CYP,Cyprus,A,Annual,GEN,Waste generated,T,Tonnes,PLASTIC,Plastics,2022,,19.139,,A,Normal value,3,Thousands,2,Two
DATAFLOW,OECD.ENV.EPI:DSD_WSTREAMS@DF_WSTREAMS(1.0),"Waste - Selected waste streams: generation, recovery and recycling",I,LIE,Liechtenstein,A,Annual,GEN,Waste generated,T,Tonnes,PACK,Total packaging,2022,,7.222,,A,Normal value,3,Thousands,2,Two
DATAFLOW,OECD.ENV.EPI:DSD_WSTREAMS@DF_WSTREAMS(1.0),"Waste - Selected waste streams: generation, recovery and recycling",I,LIE,Liechtenstein,A,Annual,GEN,Waste generated,T,Tonnes,PACK_PLASTIC,Packaging - plastic,2022,,0.873,,A,Normal value,3,Thousands,2,Two
DATAFLOW,OECD.ENV.EPI:DSD_WSTREAMS@DF_WSTREAMS(1.0),"Waste - Selected waste streams: generation, recovery and recycling",I,LIE,Liechtenstein,A,Annual,GEN,Waste generated,T,Tonnes,PACK_MET,Packaging - metals,2022,,0.373,,A,Normal value,3,Thousands,2,Two
DATAFLOW,OECD.ENV.EPI:DSD_WSTREAMS@DF_WSTREAMS(1.0),"Waste - Selected waste streams: generation, recovery and recycling",I,LIE,Liechtenstein,A,Annual,GEN,Waste generated,T,Tonnes,GLASS,Glass,2022,,1.595,,A,Normal value,3,Thousands,2,Two
DATAFLOW,OECD.ENV.EPI:DSD_WSTREAMS@DF_WSTREAMS(1.0),"Waste - Selected waste streams: generation, recovery and recycling",I,LIE,Liechtenstein,A,Annual,GEN,Waste generated,T,Tonnes,PLASTIC,Plastics,2022,,0.291,,A,Normal value,3,Thousands,2,Two
DATAFLOW,OECD.ENV.EPI:DSD_WSTREAMS@DF_WSTREAMS(1.0),"Waste - Selected waste streams: generation, recovery and recycling",I,LIE,Liechtenstein,A,Annual,GEN,Waste generated,T,Tonnes,PACK_PAPER,Packaging - paper and paperboard,2022,,3.443,,A,Normal value,3,Thousands,2,Two
DATAFLOW,OECD.ENV.EPI:DSD_WSTREAMS@DF_WSTREAMS(1.0),"Waste - Selected waste streams: generation, recovery and recycling",I,LIE,Liechtenstein,A,Annual,GEN,Waste generated,T,Tonnes,MASONRY,Masonry materials,2022,,0.691,,A,Normal value,3,Thousands,2,Two
DATAFLOW,OECD.ENV.EPI:DSD_WSTREAMS@DF_WSTREAMS(1.0),"Waste - Selected waste streams: generation, recovery and recycling",I,LIE,Liechtenstein,A,Annual,GEN,Waste generated,T,Tonnes,PAPER,"Paper, paperboard and paper products",2022,,5.2,,A,Normal value,3,Thousands,2,Two
DATAFLOW,OECD.ENV.EPI:DSD_WSTREAMS@DF_WSTREAMS(1.0),"Waste - Selected waste streams: generation, recovery and recycling",I,LIE,Liechtenstein,A,Annual,GEN,Waste generated,T,Tonnes,PACK_GLASS,Packaging - glass,2022,,2.06,,A,Normal value,3,Thousands,2,Two
DATAFLOW,OECD.ENV.EPI:DSD_WSTREAMS@DF_WSTREAMS(1.0),"Waste - Selected waste streams: generation, recovery and recycling",I,LIE,Liechtenstein,A,Annual,GEN,Waste generated,T,Tonnes,METAL,All metals,2022,,0.009,,A,Normal value,3,Thousands,2,Two
DATAFLOW,OECD.ENV.EPI:DSD_WSTREAMS@DF_WSTREAMS(1.0),"Waste - Selected waste streams: generation, recovery and recycling",I,LIE,Liechtenstein,A,Annual,GEN,Waste generated,T,Tonnes,OTHER,Other non-ferrous metals,2022,,0.148,,A,Normal value,3,Thousands,2,Two
DATAFLOW,OECD.ENV.EPI:DSD_WSTREAMS@DF_WSTREAMS(1.0),"Waste - Selected waste streams: generation, recovery and recycling",I,LIE,Liechtenstein,A,Annual,GEN,Waste generated,T,Tonnes,FERROUS,Ferrous metals,2022,,9.019,,A,Normal value,3,Thousands,2,Two
DATAFLOW,OECD.ENV.EPI:DSD_WSTREAMS@DF_WSTREAMS(1.0),"Waste - Selected waste streams: generation, recovery and recycling",I,MLT,Malta,A,Annual,GEN,Waste generated,T,Tonnes,FERROUS,Ferrous metals,2022,,86.537,,A,Normal value,3,Thousands,2,Two
DATAFLOW,OECD.ENV.EPI:DSD_WSTREAMS@DF_WSTREAMS(1.0),"Waste - Selected waste streams: generation, recovery and recycling",I,MLT,Malta,A,Annual,GEN,Waste generated,T,Tonnes,PACK_MET,Packaging - metals,2022,,5.001,,A,Normal value,3,Thousands,2,Two
DATAFLOW,OECD.ENV.EPI:DSD_WSTREAMS@DF_WSTREAMS(1.0),"Waste - Selected waste streams: generation, recovery and recycling",I,MLT,Malta,A,Annual,GEN,Waste generated,T,Tonnes,PLASTIC,Plastics,2022,,4.799,,A,Normal value,3,Thousands,2,Two
DATAFLOW,OECD.ENV.EPI:DSD_WSTREAMS@DF_WSTREAMS(1.0),"Waste - Selected waste streams: generation, recovery and recycling",I,MLT,Malta,A,Annual,GEN,Waste generated,T,Tonnes,MASONRY,Masonry materials,2022,,2003.771,,A,Normal value,3,Thousands,2,Two
DATAFLOW,OECD.ENV.EPI:DSD_WSTREAMS@DF_WSTREAMS(1.0),"Waste - Selected waste streams: generation, recovery and recycling",I,MLT,Malta,A,Annual,GEN,Waste generated,T,Tonnes,PACK_PAPER,Packaging - paper and paperboard,2022,,42.266,,A,Normal value,3,Thousands,2,Two
DATAFLOW,OECD.ENV.EPI:DSD_WSTREAMS@DF_WSTREAMS(1.0),"Waste - Selected waste streams: generation, recovery and recycling",I,MLT,Malta,A,Annual,GEN,Waste generated,T,Tonnes,PACK_GLASS,Packaging - glass,2022,,17.967,,A,Normal value,3,Thousands,2,Two
DATAFLOW,OECD.ENV.EPI:DSD_WSTREAMS@DF_WSTREAMS(1.0),"Waste - Selected waste streams: generation, recovery and recycling",I,MLT,Malta,A,Annual,GEN,Waste generated,T,Tonnes,OTHER,Other non-ferrous metals,2022,,9.621,,A,Normal value,3,Thousands,2,Two
